Bfield,EF,ToTF,trf,detuning,slope,e_slope,OmegaR2_sat,e_OmegaR2_sat,alpha_max,e_alpha_max,C,e_C,C_harmonic,C_uniform,C_corrfactor,fudgedC,e_fudgedC
202.04,9770,0.303,2e-05,"0      47.3557
1      47.3557
2      47.3557
3      47.3557
4      47.3557
        ...   
125    47.3557
126    47.3557
127    47.3557
128    47.3557
129    47.3557
Name: freq, Length: 119, dtype: float64",1.4005637555155581e-12,1.232212364437188e-13,139017191711.9751,38212183824.33783,0.19470244010535015,0.0372461210779806,2.2979322957828483,0.2021714881848308,1.8015634533256353,2.6096421046173663,1.0658613291576788,2.4492771710974632,0.21548677111446973
202.14,9876,0.267,2e-05,"0      47.3727
2      47.3727
3      47.3727
4      47.3727
5      47.3727
        ...   
127    47.3727
128    47.3727
129    47.3727
130    47.3727
131    47.3727
Name: freq, Length: 120, dtype: float64",8.472230771649129e-13,8.763478279026658e-14,199435412587.54846,92927240212.37277,0.1689662839480768,0.06228597487027604,1.3825755222595972,0.1430103934253138,1.9202168169235594,2.6208838524115072,1.0,1.3825755222595972,0.1430103934253138
202.24,9901,0.253,2e-05,"0      47.3897
2      47.3897
3      47.3897
4      47.3897
5      47.3897
        ...   
99     47.3897
101    47.3897
102    47.3897
103    47.3897
104    47.3897
Name: freq, Length: 95, dtype: float64",1.0447670262256459e-12,2.896132730123773e-13,61371981974.80542,27045430115.314873,0.0641194231013914,0.011584727319253052,1.702791817751745,0.47202017217115816,1.9678094502537635,2.6252968721529464,0.9758144096095958,1.6616087923274694,0.46060408563101846
